image,caption
3581818450_546c89ca38.jpg,큰 연한 갈색 개가 푸른 잔디 위에 달린다.
3581818450_546c89ca38.jpg,갈색 개가 푸른 잔디를 통해 달리고 있습니다.
3581818450_546c89ca38.jpg,무성한 녹색 잔디를 가로 질러 달리는 노란 개.
3581818450_546c89ca38.jpg,노란색 개는 푸른 잔디를 통해 실행됩니다.
3581818450_546c89ca38.jpg,긴 머리 개는 잔디밭에서 실행
3582048078_7bac2d8473.jpg,수영장에서 나오는 소년.
3582048078_7bac2d8473.jpg,한 남자와 한 소년이 수영장에 있습니다.
3582048078_7bac2d8473.jpg,아버지와 아들 수영.
3582048078_7bac2d8473.jpg,남자와 소년은 수영장에서 수영하고 있습니다.
3582048078_7bac2d8473.jpg,남자와 아이가 수영을하고 있습니다.
3582066525_e9d6377f56.jpg,소년은 바다로 뛰어 내리는 절벽이다.
3582066525_e9d6377f56.jpg,다른 사람들이 지켜 보는 동안 한 남자가 바위에서 바다로 뛰어 내리고있다.
3582066525_e9d6377f56.jpg,절벽에서 물속으로 뛰어 내리는 남자.
3582066525_e9d6377f56.jpg,큰 바위에서 바다로 뛰어 내리는 남자
3582066525_e9d6377f56.jpg,다른 사람들이 지켜 보는 동안 한 사람이 절벽에서 물 아래로 뛰어 내립니다.
3582465732_78f77f34ae.jpg,트램폴린에 앉아있는 소녀가 빈 물병을 공중에 던진다.
3582465732_78f77f34ae.jpg,공중에 물병을 던지는 트램폴린에 앉아있는 소녀
3582465732_78f77f34ae.jpg,한 여성이 작은 트램폴린에 앉아 물병을 던지고 있습니다.
3582465732_78f77f34ae.jpg,미니 트램폴린에 앉아 공중에 물병을 던지는 여자.
3582465732_78f77f34ae.jpg,한 젊은 여성이 밝은 분홍색 선글라스를 쓰고 작은 트램폴린에 앉아 있습니다.
3582685410_05315a15b8.jpg,바다 주위 바위를 등반하는 두 여자
3582685410_05315a15b8.jpg,두 명의 여성이 바다 근처의 바위 위로 기어 오르고 있습니다.
3582685410_05315a15b8.jpg,두 명의 여성이 바다 앞의 바위 위에 올라갑니다.
3582685410_05315a15b8.jpg,바다에서 큰 바위에 수영복에 두 여자.
3582685410_05315a15b8.jpg,수영복을 입은 두 명의 여성이 바다 옆에있는 바위 더미를 올라갑니다.
3582689770_e57ab56671.jpg,남자들
3582689770_e57ab56671.jpg,한 소년은 거대한 박격포에 앉아 다른 소년이 그를 향해 걸어갑니다.
3582689770_e57ab56671.jpg,두 소년이 풀이 무성한 들판 위의 군사 기념물 위를 걸어 나간다.
3582689770_e57ab56671.jpg,두 사람이 대포 위에 있습니다.
3582689770_e57ab56671.jpg,두 사람이 탱크 위의 긴 대포를 따라 걷고 있습니다.
3582742297_1daa29968e.jpg,검은 개 한 마리와 갈색 및 흰색 개 두 마리가 진흙 속에 뛰어 들고 있습니다.
3582742297_1daa29968e.jpg,세 마리의 개가 모래에서 놀아요.
3582742297_1daa29968e.jpg,3 마리의 개가 들판에서 놀고 있습니다.
3582742297_1daa29968e.jpg,세 마리의 개가 모래밭에서 거칠게 놀고 있습니다.
3582742297_1daa29968e.jpg,세 마리의 개가 흙밭에서 함께 쫓고 씨름합니다.
3582814058_564776f26c.jpg,한 무리의 아이들과 두 명의 성인이 낙서 벽 앞에 서 있습니다.
3582814058_564776f26c.jpg,낙서 벽 앞에 서있는 한 무리의 사람들
3582814058_564776f26c.jpg,다양한 연령대의 6 명이 낙서로 뒤덮인 돌담 앞에 서 있습니다.
3582814058_564776f26c.jpg,6 명이 낙서 벽 앞에서 사진을 위해 포즈를 취하고있다.
3582814058_564776f26c.jpg,어떤 어린 소년들은 낙서로 남자와 여자와 함께 포즈를 취합니다.
3582914739_bef2828a06.jpg,흰 셔츠를 입은 스케이터 여성이 트랙을 따라 스케이트를 타는 동안 다른 사람들이 지켜보고 있습니다.
3582914739_bef2828a06.jpg,회색 유니폼을 입은 여성이 롤러 더비에 참가합니다.
3582914739_bef2828a06.jpg,헬멧을 쓰고있는 여자가 롤러 스케이트 대회에 참가하고있다.
3582914739_bef2828a06.jpg,회색 헬멧과 검은 색 안전 패드를 가진 여성이 사진사를 지나쳐 스케이트를 타고 있습니다.
3582914739_bef2828a06.jpg,선수는 보호 장비를 착용하고 있습니다.
3582914905_f58db879ae.jpg,머리를 깎고 입에 무언가가있는 남자가 붉은 밧줄을 잡고있다.
3582914905_f58db879ae.jpg,머리를 깎은 남자가 강에 서서 밧줄을 잡고있다.
3582914905_f58db879ae.jpg,사람이 소용돌이 치는 물 속에 밧줄을 잡고 있습니다.
3582914905_f58db879ae.jpg,강 현재에 대하여 밧줄을 잡고 여자.
3582914905_f58db879ae.jpg,빨간색과 흰색 줄무늬 밧줄을 잡고 돌진 물에 그의 입에 뭔가를 가진 남자
3582920844_2742804f3d.jpg,긴 머리의 우편물이 그의 젖은 머리카락을 바다에서 휘젓고있다.
3582920844_2742804f3d.jpg,물속에있는 긴 머리의 남자가 머리를 휘두르며 물이 나선형으로 뿌려집니다.
3582920844_2742804f3d.jpg,한 남자가 호수에서 긴 머리를 물속에 담그고 재빨리 고개를 뒤로 젖히고 짧은 무지개 물이 우연히 들린다.
3582920844_2742804f3d.jpg,물속에있는 사람.
3582920844_2742804f3d.jpg,한 여자가 물이 가득한 머리를 뒤집어 주위에 물을 뿌린다.
3583065748_7d149a865c.jpg,흑인과 흑인 개가 달리고 있습니다.
3583065748_7d149a865c.jpg,흑인과 백인 개는 잔디를 가로 질러 더 큰 개를 쫓는다.
3583065748_7d149a865c.jpg,한 개는 풀밭에서 다른 개를 쫓습니다.
3583065748_7d149a865c.jpg,잔디에서 실행중인 두 얼룩 개.
3583065748_7d149a865c.jpg,두 마리의 개가 잔디를 뛰어 넘습니다.
3583293892_c96af8cd98.jpg,빨간색과 흰색 유니폼을 입은 야구 투수가 그의 팀 동료가 지켜 보는 동안 공을 던진다.
3583293892_c96af8cd98.jpg,마운드에있는 야구 투수가 그의 피치에 기대어 있습니다.
3583293892_c96af8cd98.jpg,야구 경기에서 공을 던지는 투수
3583293892_c96af8cd98.jpg,빨간 셔츠를 입은 투수가 공을 던지고 그의 팀 동료가베이스 근처에서 잡기를 기다리고 있습니다.
3583293892_c96af8cd98.jpg,야구는 pepco 표시로 빨간색 유니폼을 입은 두 남자가 경기를하고 있습니다.
3583321426_f373c52161.jpg,한 노인의 중동 여성이 담배 한 갑을 피우려고합니다.
3583321426_f373c52161.jpg,녹색 입고 중동 여자는 담배 상자를 들고 돌 계단에 앉아있다.
3583321426_f373c52161.jpg,주황색 스카프를 한 여성이 상자에서 담배 한 갑을 꺼냅니다.
3583321426_f373c52161.jpg,긴 녹색 드레스와 스카프를 머리에 쓰고 담배 한 갑과 Winston 담배 한 상자를 돌 구조로 들고있는 여성.
3583321426_f373c52161.jpg,빨간 headscarf와 녹색 드레스 담배 상자를 들고와 구체적인 단계에 앉아 여자.
3583516290_1c87a13770.jpg,노란색과 흰색의 기본 의상을 입은 사람들과 함께하는 군중 장면.
3583516290_1c87a13770.jpg,축제 의상을 입은 사람들이 건물 밖에 모여 있습니다.
3583516290_1c87a13770.jpg,노란색을 입고 많은 여자가 거리에 서있다.
3583516290_1c87a13770.jpg,흰색과 노란색 깃털의 밝은 의상을 입은 사람들
3583516290_1c87a13770.jpg,화려한 의상과 머리 장식을 한 사람들이 거리를 행진합니다.
3583704941_611353857e.jpg,기수가 코스를 타고있다.
3583704941_611353857e.jpg,말을 타고있는 여자.
3583704941_611353857e.jpg,경주마를 타고있는 여자.
3583704941_611353857e.jpg,갈색 말을 타고 헬멧 소녀
3583704941_611353857e.jpg,갈색 말의 기수는 파란색 셔츠를 입고 있습니다.
3583903436_028b06c489.jpg,한 소년이 나무 헛간 앞의 녹색 그네에서 놀고있다.
3583903436_028b06c489.jpg,소년은 오래된 나무 구조 외부의 녹색 그네에서 그네.
3583903436_028b06c489.jpg,녹색 그네의 어린 소년은 헛간 근처의 공기를 타고갑니다.
3583903436_028b06c489.jpg,어린 소년은 오래된 목조 건물과 나란히 그네.
3583903436_028b06c489.jpg,소년은 헛간 옆에서 스윙합니다.
3584196366_a4b43d6644.jpg,해안선을 날아 다니는 새들의 무리.
3584196366_a4b43d6644.jpg,새 떼가 모래 사장 위로 맴돌았다.
3584196366_a4b43d6644.jpg,해변에서 비행하는 갈매기의 무리.
3584196366_a4b43d6644.jpg,갈매기 무리가 해변에서 이륙하고 있습니다.
3584196366_a4b43d6644.jpg,한 무리의 흰 새가 날아가고 한 마리의 검은 새가 모래 위에 서 있습니다.
3584406900_039f30b34c.jpg,한 무리의 아이들이 그네를 타고 놀고있다.
3584406900_039f30b34c.jpg,한 남자가 그네에서 균형을 잡는 두 아이 옆에 서있다.
3584406900_039f30b34c.jpg,토플리스 남자가 그네를 타는 네 명의 아이들을지나칩니다.
3584406900_039f30b34c.jpg,아이들은 옆에 셔츠가없는 남자처럼 그네 세트에서 놀고있다.
3584406900_039f30b34c.jpg,두 소년 노란색 스윙 세트에 서 스윙
3584534971_b44f82c4b9.jpg,한 남자가 자전거를 타고 길을 안내하고 다른 두 명은 멀리서 따라갑니다.
3584534971_b44f82c4b9.jpg,여러 자전거 타는 사람이 숲이 우거진 지역을 타고 있습니다.
3584534971_b44f82c4b9.jpg,세 명의 자전거 타는 사람이 숲 근처의 연결 통로를 통과합니다.
3584534971_b44f82c4b9.jpg,3 명의 남자가 산악 자전거를 타고 숲 지형에서 싸 웁니다.
3584534971_b44f82c4b9.jpg,세 명의 산악 자전거 타는 사람이 숲에서 경주하고 있습니다.
3584561689_b6eb24dd70.jpg,소년 그룹이 함께 농구를합니다.
3584561689_b6eb24dd70.jpg,농구 선수는 다른 선수가 가로 채려고 슛을합니다.
3584561689_b6eb24dd70.jpg,일부 십대들은 그물 아래에서 농구를 위해 출격합니다.
3584561689_b6eb24dd70.jpg,이 사람들은 야외에서 농구를하고 있습니다.
3584561689_b6eb24dd70.jpg,푸른 하늘 아래 농구 두 남자
3584603849_6cfd9af7dd.jpg,파란색 비행기는 지구로 내려갈 때 루프를 수행합니다.
3584603849_6cfd9af7dd.jpg,파랑
3584603849_6cfd9af7dd.jpg,파랑
3584603849_6cfd9af7dd.jpg,화려한 곡예 비행기는 그 뒤에 코일 형 연기 흔적을 남깁니다.
3584603849_6cfd9af7dd.jpg,공중에서 트릭을하는 비행기
3584829998_25e59fdef3.jpg,흰 개와 흑백 개가 놀고있는 동안 두 마리 더 검은 개가 그들쪽으로 이동합니다.
3584829998_25e59fdef3.jpg,흰 개
3584829998_25e59fdef3.jpg,개들이 야구장에서 놀고 있어요.
3584829998_25e59fdef3.jpg,개들이 잔디 위에서 뛰고 있습니다
3584829998_25e59fdef3.jpg,개들은 야구장에서 뛰고 놀아요.
3584930205_a3f58a4b7c.jpg,스케이트 보드 소년
3584930205_a3f58a4b7c.jpg,한 남자가 스케이트 보드를 들고 주황색 램프에서 뛰어 내립니다.
3584930205_a3f58a4b7c.jpg,스케이트 보더가 경사로에서 ollies.
3584930205_a3f58a4b7c.jpg,스케이트 보드 스턴트를하는 사람
3584930205_a3f58a4b7c.jpg,배경에있는 남자는 스케이트 보더가 점프를 완료하는 것을보고 있습니다.
3585117340_73e96b6173.jpg,개 더미는 파란 개 침대에서 자고 있습니다.
3585117340_73e96b6173.jpg,파란색 담요에 잠자는 네 강아지.
3585117340_73e96b6173.jpg,네 마리의 점박이 강아지가 낮잠을 자고 있습니다.
3585117340_73e96b6173.jpg,네 마리의 흰색과 갈색 강아지가 파란색 담요 위에서 함께 자고 있습니다.
3585117340_73e96b6173.jpg,담요 한가운데 함께 껴안고 네 어린 강아지.
3585123310_9a8e94bd2b.jpg,하얀 강아지가 아기 젖병을 들고 소파에서 놀고 있습니다.
3585123310_9a8e94bd2b.jpg,세 강아지는 아기 젖병 옆에 소파에 누워 있습니다.
3585123310_9a8e94bd2b.jpg,우유 한 병을 들고 소파에 누워있는 세 마리의 강아지
3585123310_9a8e94bd2b.jpg,우유 병 옆에 소파에 세 강아지.
3585123310_9a8e94bd2b.jpg,세 마리의 강아지가 소파에서 놀아요.
3585487286_ef9a8d4c56.jpg,두 마리의 콜리가 바다 가장자리에서 놀면서 짖고 있습니다.
3585487286_ef9a8d4c56.jpg,두 개가 파도와 함께 빈 해변에 뛰어 오르고 있습니다.
3585487286_ef9a8d4c56.jpg,해변에서 노는 두 개.
3585487286_ef9a8d4c56.jpg,두 마리의 흰색과 갈색 개가 해안선에서 짖고 파도가 뒤에서 굴러 들어옵니다.
3585487286_ef9a8d4c56.jpg,두 마리의 흰 개가 바다를 뒤로하고 해변을 따라 뛰어 다니고 있습니다.
3585488964_1467945775.jpg,해변에서 두 마리의 흰색과 갈색 개와 함께 달리는 갈색 개.
3585488964_1467945775.jpg,세 마리의 개가 해변에서 뛰어
3585488964_1467945775.jpg,두 마리의 큰 흰색 개와 한 마리의 큰 황갈색 개가 빨간색 칼라에 해변을 따라 달린다.
3585488964_1467945775.jpg,두 마리의 황갈색과 흰색 개와 한 마리의 황갈색 개가 물 근처 해변에서 경주합니다.
3585488964_1467945775.jpg,두 마리의 흰 개와 한 마리의 밝은 갈색 개가 해변을 따라 달리고 있습니다.
3585495069_33cba06d0a.jpg,그에게 던진 공을 피하려고 공중에있는 소년.
3585495069_33cba06d0a.jpg,피구를하는 아이들의 그룹.
3585495069_33cba06d0a.jpg,네 명이 농구 코트에서 축구 공을 차고 있습니다.
3585495069_33cba06d0a.jpg,법원에서 공을 재생하는 네 사람.
3585495069_33cba06d0a.jpg,네 학령기 아이들이 체육관에서 피구를하고 있습니다.
3585598356_8ce815bbb9.jpg,머리에 보라색 꽃이 달린 의상을 입은 두 소녀가 카메라 포즈를 취합니다.
3585598356_8ce815bbb9.jpg,두 쇼걸이 함께 포즈를 취하고 있습니다.
3585598356_8ce815bbb9.jpg,두 여자는 서로 다른 표정을 보이고 있으며 금색과 보라색 의상을 입고있다.
3585598356_8ce815bbb9.jpg,보라색과 금색 댄스 의상을 입은 두 명의 여성이 포즈를 취하고 있습니다.
3585598356_8ce815bbb9.jpg,반짝이는 비키니 입은 두 여성이 포즈를 취하고 있습니다.
358559906_d5f3f584f4.jpg,분홍색 재킷을 입은 소녀가 큰 웅덩이를 걷고 있습니다.
358559906_d5f3f584f4.jpg,분홍색 코트를 입고 웅덩이에서 노는 소녀
358559906_d5f3f584f4.jpg,분홍색 코트를 입은 소녀가 빗물 웅덩이에서 튀어 나온다.
358559906_d5f3f584f4.jpg,분홍색 코트를 입은 어린 소녀가 얕은 물 웅덩이를 걷는다.
358559906_d5f3f584f4.jpg,핑크 코트와 핑크 boods를 입은 소녀가 웅덩이를 헤치고 나가고있다.
358607894_5abb1250d3.jpg,검은 모자를 쓴 남자가 상자에 손을 뻗는다.
358607894_5abb1250d3.jpg,검은 모자를 쓴 남자가 골판지 상자를 만진다.
358607894_5abb1250d3.jpg,검은 모자를 쓴 남자
358607894_5abb1250d3.jpg,골판지 상자를 여는 검은 모자를 쓰고있는 남자.
358607894_5abb1250d3.jpg,남자가 상자를 열고 있어요.
3586239953_da4fb3f775.jpg,잔디 언덕 아래로 굴러 두 아이
3586239953_da4fb3f775.jpg,두 사람은 땅 위에 다리와 배경에 건물 잔디에 누워.
3586239953_da4fb3f775.jpg,잔디 언덕 아래로 굴러 두 사람
3586239953_da4fb3f775.jpg,두 사람이 풀이 무성한 언덕 아래로 넘어졌습니다.
3586239953_da4fb3f775.jpg,두 어린 소년은 잔디 언덕을 굴러 내려갑니다.
3587009091_37188fd07e.jpg,개가 여러 오리 근처의 깊은 물을 헤엄 치고 있습니다.
3587009091_37188fd07e.jpg,수영하는 오리도있는 물속에서 수영하는 개
3587009091_37188fd07e.jpg,개는 3 마리의 오리 근처 깊은 물에서 수영합니다.
3587009091_37188fd07e.jpg,개는 오리 근처에서 수영합니다.
3587009091_37188fd07e.jpg,오리 세 마리와 개 한 마리가 호수에서 헤엄칩니다.
3587077732_0933f1677b.jpg,소년이 웅덩이를 뛰어 넘는다.
3587077732_0933f1677b.jpg,웅덩이에 튀는 소년.
3587077732_0933f1677b.jpg,어린 소년이 밖에서 큰 웅덩이를 뛰어 다니고 있습니다.
3587077732_0933f1677b.jpg,어린 소년이 물 웅덩이를 통해 튀고 있습니다.
3587077732_0933f1677b.jpg,물 속에서 재생하는 어린 소년.
3587092143_c63030ed6d.jpg,검은 장갑을 끼고있는 권투 선수가 회색 장갑을 끼고있는 권투 선수를 차고 있습니다.
3587092143_c63030ed6d.jpg,두 남자가 킥복싱을하고 있습니다.
3587092143_c63030ed6d.jpg,두 남자가 킥복싱 링에서 킥복싱을하고 있습니다.
3587092143_c63030ed6d.jpg,두 남자가 권투를 걷어차.
